LAJI;pohj_etrs;ita_etrs;VAKAV_A;VV
JK;6675632.274;25498766.99;2;2010
MA;6675187.551;25498423.21;1;2010
MA;6682058.101;25509570.14;1;2010
JK;6676256.383;25495850.05;2;2010
MA;6674384.948;25495911.76;1;2010
MA;6682491.28;25510588.77;1;2010
MA;6671342.518;25496760.45;1;2010
MA;6677255.28;25494403.79;1;2010
MA;6678488.899;25502386.05;2;2010
MA;6674353.584;25497287.67;1;2010
MA;6673147.818;25496959.94;1;2010
MA;6679692.03;25497013.81;1;2010
MA;6674888.25;25498882.6;2;2010
JK;6672795.357;25496193.08;2;2010
MA;6679992.459;25507354.1;1;2010
MA;6680402.54;25502263;1;2010
MA;6670579.64;25495724.82;1;2010
MA;6678142.701;25503510.34;2;2010
MA;6676644.814;25496978.07;1;2010
MA;6675894.978;25496109.17;2;2010
MA;6678497.533;25502373.78;1;2010
MA;6679584.87;25496845.94;2;2010
MA;6682590.516;25502045.56;1;2010
MA;6672873.309;25502697.31;1;2010
MA;6671946.024;25496598.07;1;2010
MA;6677358.134;25493934.35;1;2010
MA;6677294.634;25494216.47;1;2010
MA;6675383.7;25494658.65;1;2010
MA;6676010.165;25494527.58;1;2010
MA;6673103.983;25496503.95;1;2010
MA;6672764.019;25497371.85;1;2010
MA;6677365.617;25493917.11;1;2010
MA;6676104.811;25492631.41;1;2010
MA;6679321.733;25491796.41;1;2010
MA;6680977.524;25495911.09;1;2010
MA;6680208.384;25492590.09;1;2010
MA;6676297.011;25496992.62;1;2010
MA;6678913.069;25504428.67;1;2010
MA;6679535.942;25503914.43;1;2010
MA;6675109.819;25495527.54;1;2010
MA;6672835.586;25496695.21;1;2010
MP;6681348.811;25496275.1;2;2010
MA;6671749.918;25496433.89;1;2010
MA;6674831.822;25494972.57;1;2010
MA;6671983.832;25496756.04;1;2010
MA;6678958.367;25492419.84;1;2010
MA;6671356.302;25496819.08;1;2010
MA;6675921.758;25497917.63;1;2010
MA;6682587.395;25502041.65;1;2010
MA;6676429.224;25496336.15;1;2010
MA;6678496.855;25505884.33;1;2010
MA;6673206.695;25502735.24;1;2010
MA;6672308.076;25495633.44;1;2010
MA;6676056.059;25502217.61;1;2010
MA;6671571.801;25496764.51;1;2010
MA;6673113.879;25497788.55;1;2010
MA;6672270.433;25497066.58;1;2010
MA;6672536.081;25496189.92;1;2010
MA;6672997.824;25496567.21;1;2010
MP;6671460.94;25497234.2;2;2010
JK;6672914.015;25497599.47;2;2010
MA;6671808.663;25493847.32;1;2010
MP;6674360.855;25497296.45;1;2010
MA;6673820.192;25496097.99;1;2010
MA;6673046.904;25496634.77;1;2010
MA;6673245.797;25496990;1;2010
MA;6677801.986;25504815.6;1;2010
MA;6673615.704;25502758.88;1;2010
JK;6679613.495;25496337.71;2;2010
MA;6674997.107;25498479.02;2;2010
MA;6680213.325;25492786.08;1;2010
MA;6671479.438;25493550.08;1;2010
MA;6676826.655;25498289.49;1;2010
MA;6671694.772;25496925.91;1;2010
MA;6672741.551;25496167.69;1;2010
MA;6673958.671;25497101.49;1;2010
MA;6678462.888;25494462.26;1;2010
MA;6674181.744;25497098.74;1;2010
MA;6674108.061;25497375.16;1;2010
MA;6681706.184;25508723.18;1;2010
JK;6673530.831;25496257.86;1;2010
PP;6677828.132;25504621.67;2;2010
MA;6677468.626;25504184.24;1;2010
MA;6672393.364;25495310.63;1;2010
MA;6671678.143;25496641.21;1;2010
MA;6685449.59;25501584.59;1;2010
JK;6675482.192;25495002.9;2;2010
JK;6672384.2;25496692.87;2;2010
MA;6682369.985;25500151.89;2;2010
MA;6675209.529;25493600.19;1;2010
MP;6672852.634;25497654.37;1;2010
MA;6680112.488;25506493.83;1;2010
JK;6683435.218;25503368.91;1;2010
MA;6672432.806;25495621.65;1;2010
MA;6672006.726;25497643.96;1;2010
MA;6678652.164;25492321.05;1;2010
MA;6677342.713;25493986.86;2;2010
MA;6671826.473;25496681.75;1;2010
PP;6683830.124;25499627.28;1;2010
MA;6678115.988;25505369.49;1;2010
MA;6673075.138;25496873.08;1;2010
MA;6682066.904;25500684.45;1;2010
MA;6672403.055;25495630.56;1;2010
MA;6675709.046;25497998.12;1;2010
JK;6672267.012;25496755.46;1;2010
MA;6677320.444;25504710.11;1;2010
MA;6672372.209;25496065.8;1;2010
MA;6679657.519;25496700.63;2;2010
MA;6677820.466;25496807.35;1;2010
MA;6679453.592;25493010.25;1;2010
MA;6672053.333;25493996.02;1;2010
MA;6673084.199;25496643.65;1;2010
MA;6675549.749;25496902.18;1;2010
JK;6673178.732;25495569.04;2;2010
JK;6672703.278;25497084.49;2;2010
MP;6674155.847;25495781.6;1;2010
MA;6672576.593;25495611.29;1;2010
MA;6672430.822;25497108.75;1;2010
MA;6672834.547;25497651.91;1;2010
MA;6680162.313;25496186.98;2;2010
MA;6682505.513;25500826.27;1;2010
MA;6672856.069;25496380.37;1;2010
MA;6675729.953;25496442.4;1;2010
PP;6671947.89;25497683.77;2;2010
MA;6673894.904;25495987.65;1;2010
MP;6677358.645;25503130.81;2;2010
PP;6675572.34;25502007.1;1;2010
MA;6675473.271;25501214.54;1;2010
PP;6679213.161;25500495.77;2;2010
MA;6681128.784;25499745.21;2;2010
PP;6677591.36;25504370.66;1;2010
MA;6674324.045;25497270.55;2;2010
MA;6677305.571;25494148.09;2;2010
MA;6672546.737;25496938.12;1;2010
MA;6674191.475;25495999.68;1;2010
MA;6676491.12;25496760.58;1;2010
MA;6675216.153;25498013.06;2;2010
MA;6676187.398;25498262.83;1;2010
MA;6673199.628;25496622.14;1;2010
MA;6677723.486;25504536.78;1;2010
MA;6675616.149;25501999.77;1;2010
MA;6672821.156;25497639.31;1;2010
MA;6680493.338;25504928.16;1;2010
MA;6675131.694;25495126.6;1;2010
MA;6676062.668;25497250.89;1;2010
MA;6675145.683;25497999.18;1;2010
MP;6676142.856;25506535.09;1;2010
MA;6674250.546;25497222.74;1;2010
MA;6675574.704;25501424.62;1;2010
MA;6672018.772;25496092.52;1;2010
MA;6680911.133;25499761.81;1;2010
MA;6675990.437;25501769.27;1;2010
MA;6682646.506;25502109.91;1;2010
MA;6672057.918;25495799.13;1;2010
MA;6673943.743;25495716.98;2;2010
PP;6672481.793;25495884.35;1;2010
MA;6673118.555;25496621.59;1;2010
MP;6673524.397;25497763.1;1;2010
MA;6680947.562;25495979.05;2;2010
PP;6683830.899;25500477.86;2;2010
MA;6672987.711;25495969.1;1;2010
MA;6676133.835;25496396.14;1;2010
MA;6675833.66;25494580.97;1;2010
MA;6675445.741;25497333.63;1;2010
MP;6675370.853;25494961.24;1;2010
MA;6674756.17;25495712.38;1;2010
MA;6674886.143;25495014.96;1;2010
MA;6673478.865;25497251.12;1;2010
MA;6675950.21;25493671.81;1;2010
MA;6680259.769;25501151.53;1;2010
MA;6677382.491;25504181.85;1;2010
JK;6677115.005;25493341.31;2;2010
MA;6673903.994;25495759.21;1;2010
MA;6672006.929;25493124.82;1;2010
JK;6681083.425;25499404.34;1;2010
MA;6673427.099;25495872.73;1;2010
MA;6673312.52;25495625.03;1;2010
MA;6672334.003;25496324.14;1;2010
PP;6680846.318;25498944.2;2;2010
MA;6682736.753;25499937.63;1;2010
MA;6681263.533;25499007.6;1;2010
MP;6674221.156;25497738.99;1;2010
MA;6680253.485;25494374.96;1;2010
MA;6671468.229;25493543.41;1;2010
MA;6681987.585;25500510.73;1;2010
MA;6685019.686;25501927.87;1;2010
MA;6676303.918;25503395.94;2;2010
MA;6673110.437;25496485.74;1;2010
MA;6674185.197;25497113.64;1;2010
MP;6679659.277;25496692.57;2;2010
MA;6673052.567;25496887.78;1;2010
PP;6675612.557;25494681.73;1;2010
MA;6675906.428;25497444.76;1;2010
MA;6671378.223;25497807.1;1;2010
MA;6674347.864;25496008.95;1;2010
MA;6682482.168;25503521.9;1;2010
MA;6672769.596;25497159.53;1;2010
JK;6673040.842;25496963.18;1;2010
MP;6678514.754;25499310.08;1;2010
MA;6677144.121;25508468.17;1;2010
MA;6673240.768;25496956.13;1;2010
MP;6671252.567;25496830.22;1;2010
MA;6672393.808;25496283.3;1;2010
MA;6673476.176;25496270.52;1;2010
MA;6674070.916;25497602.45;1;2010
MA;6679436.383;25492937.72;1;2010
MP;6675674.229;25501802.87;2;2010
MA;6671246.569;25496797.38;1;2010
MA;6671383.653;25497292.58;1;2010
MA;6673090.025;25495580.73;1;2010
PP;6674841.262;25498223.56;2;2010
MA;6677378.583;25504184.97;2;2010
MA;6672842.787;25497659.67;1;2010
MA;6674641.306;25498097.52;1;2010
MA;6677380.128;25504169.91;2;2010
MP;6683023.221;25500672.47;1;2010
MA;6672661.695;25495612.72;1;2010
MA;6680499.782;25498670.5;1;2010
MA;6677121.134;25496977.65;1;2010
PP;6673339.262;25496904.11;2;2010
MA;6679375.359;25506705.32;1;2010
MA;6672925.648;25497686.18;1;2010
MA;6672026.734;25496553.6;1;2010
MA;6672001.923;25493752.4;1;2010
PP;6683377.147;25503830;2;2010
MA;6677868.276;25504658.48;1;2010
MA;6677703.945;25504882.62;1;2010
MA;6680199.126;25493704.14;2;2010
PP;6679626.47;25504094.82;2;2010
MA;6672329.959;25494770.18;1;2010
PP;6671939.851;25493355.01;2;2010
MA;6677513.498;25505037.5;1;2010
MA;6676323.519;25493574.44;1;2010
MA;6675955.087;25494328.11;1;2010
MA;6673482.622;25497243;1;2010
MA;6681033.04;25499260.76;1;2010
MA;6674309.146;25495953.08;1;2010
JK;6672544.612;25497363.49;2;2010
MA;6672204.157;25495869.75;1;2010
MA;6673322.682;25497843.27;1;2010
MA;6680206.899;25492508.08;1;2010
PP;6685096.864;25501172.99;1;2010
MA;6675369.49;25494850.21;2;2010
MA;6675229.575;25497795.5;1;2010
MA;6677329.241;25496976.35;2;2010
MA;6674801.05;25500430.33;1;2010
PP;6681230.433;25493294.62;2;2010
JK;6672275.503;25496110.76;2;2010
MA;6677742.362;25504829.42;1;2010
MP;6671614.598;25492792.47;2;2010
MA;6680916.78;25495920.94;2;2010
JK;6671836.553;25497510.02;2;2010
MA;6672366.594;25497069.67;1;2010
JK;6672818.589;25496695.72;2;2010
MA;6681673.431;25500017.9;1;2010
MA;6672748.998;25496809.91;1;2010
MA;6673072.776;25496762.08;1;2010
MA;6675496.295;25501941.36;1;2010
MA;6671658.209;25496511.72;1;2010
MA;6682250.439;25500466.74;1;2010
MA;6672034.38;25495616.71;1;2010
MA;6685113.295;25501582.78;1;2010
MA;6679988.809;25502644.8;1;2010
MA;6677740.089;25504853.5;1;2010
MA;6672405.724;25498229.3;1;2010
JK;6681974.711;25500680.24;2;2010
MA;6672746.661;25497195.25;1;2010
MP;6675183.675;25497766.87;1;2010
MA;6678045.126;25493125.99;1;2010
MA;6674970.841;25498008.48;1;2010
MA;6680697.175;25504785.89;1;2010
MA;6674545.309;25495457.59;1;2010
MA;6675616.314;25494772.68;1;2010
PP;6681608.298;25504702.22;2;2010
MA;6675261.604;25495318.8;1;2010
MA;6674077.885;25497535.19;1;2010
MP;6678568.137;25494501.1;1;2010
PP;6679289.428;25494263.09;1;2010
JK;6677586.088;25504394.83;2;2010
MA;6672399.878;25495294.42;2;2010
MA;6684098.928;25504564.66;2;2010
MA;6677457.32;25492914.64;1;2010
MA;6674741.385;25495620.76;1;2010
PP;6675483.101;25494999.87;1;2010
MA;6674609.202;25495848.92;1;2010
MP;6678332.978;25494600.29;2;2010
PP;6672496.629;25496803.55;1;2010
MA;6684747.863;25501973.14;1;2010
MA;6676729.076;25505240.4;1;2010
MA;6675486.49;25497357.41;1;2010
MA;6672902.123;25496017.72;1;2010
MA;6677285.333;25494140.7;1;2010
MA;6674757.529;25496615.97;1;2010
MA;6672443.484;25497295.5;1;2010
MA;6681139.408;25496695.74;1;2010
MA;6680263.112;25493735.23;1;2010
MA;6672461.068;25496059.1;1;2010
MA;6678574.304;25497114.73;1;2010
JK;6672850.073;25496050.32;1;2010
MA;6678738.751;25496828.55;1;2010
MP;6675972.023;25493599.1;2;2010
MA;6675572.627;25494916.1;1;2010
MA;6677341.562;25494014.91;2;2010
MA;6679065.256;25509614.83;1;2010
MA;6677350.045;25493964.62;1;2010
MA;6674325.082;25495950.6;2;2010
MA;6672274.559;25496542.09;1;2010
MA;6677787.322;25504794.03;1;2010
JK;6679539.283;25497917.07;2;2010
MA;6680511.759;25502234.67;1;2010
MA;6672738.697;25496767.19;1;2010
MA;6672513.559;25497296.38;1;2010
MA;6673148.247;25496445.57;1;2010
JK;6677252.245;25504474;2;2010
MA;6685693.087;25501628.25;1;2010
MA;6672083.456;25495948.46;1;2010
MP;6679830.783;25506279.21;2;2010
MA;6672178.983;25495666.37;1;2010
MA;6674268.693;25497425.33;1;2010
PP;6672400.728;25492151.23;1;2010
PP;6682527.025;25499060.36;2;2010
MA;6675082.941;25497315.6;1;2010
MA;6675214.319;25502939.61;1;2010
MA;6671526.401;25495662.12;2;2010
PP;6683117.676;25500091.19;2;2010
MP;6681610.086;25504695.17;2;2010
MA;6675589.197;25496189.49;1;2010
MA;6678134.099;25497646.44;1;2010
MA;6680316.931;25492242.57;1;2010
MA;6675550.285;25501675.53;1;2010
MA;6676761.179;25494411.76;1;2010
PP;6672099.216;25492702.73;1;2010
JK;6672191.664;25496910.85;2;2010
MA;6677792.867;25504778.85;1;2010
MA;6676079.028;25495710.32;1;2010
PP;6680431.528;25504539.76;2;2010
MA;6676830.315;25494414.67;1;2010
PP;6678156.961;25508042.19;2;2010
PP;6683959.166;25500054.67;2;2010
MP;6680820.143;25491776;1;2010
MA;6673468.777;25497248.43;1;2010
MA;6680354.252;25494563.04;1;2010
MA;6677792.23;25504757.85;1;2010
PP;6674384.999;25497862.12;2;2010
MP;6676820.163;25493155.11;1;2010
PP;6679516.489;25500070.28;2;2010
MA;6674007.873;25497040.96;1;2010
MA;6672232.574;25496014.99;1;2010
MA;6675887.012;25493600.67;1;2010
PP;6676186.156;25496471.61;2;2010
MA;6677562.971;25504358.51;1;2010
MA;6680792.398;25497099.53;1;2010
MA;6678787.42;25508207.22;1;2010
MA;6675842.836;25497723.88;1;2010
PP;6683451.453;25503178.28;2;2010
MA;6680119.097;25500802.54;1;2010
MA;6675026.616;25498363.04;2;2010
MP;6680837.138;25498938.47;2;2010
JK;6682242.48;25493570.14;2;2010
MA;6680462.416;25505987.87;1;2010
MA;6673398.747;25502765.45;1;2010
MA;6676728.464;25498087.32;1;2010
PP;6671988.569;25493212.43;2;2010
JK;6675571.445;25494910.14;2;2010
MA;6676757.89;25507049.84;1;2010
PP;6685362.177;25501309.05;2;2010
MA;6672954.554;25497286.02;2;2010
MA;6673288.55;25496386.28;1;2010
MP;6685454.888;25501429.32;2;2010
MA;6675677.41;25501907.85;1;2010
PP;6683134.935;25501188.45;1;2010
MA;6672161.927;25495664.88;1;2010
MA;6673091.499;25496818.55;1;2010
MA;6682897.529;25497781.23;1;2010
MA;6674770.949;25497025.85;1;2010
MA;6680260.503;25501802.97;1;2010
MP;6675832.355;25496453.31;2;2010
MA;6672493.911;25495921.01;1;2010
MA;6677626.504;25504077.38;1;2010
MA;6680149.67;25504121.99;1;2010
MA;6672570.521;25496864.35;1;2010
MA;6670906.786;25495292.62;1;2010
MA;6675105.634;25497007.7;1;2010
MA;6675235.682;25502026.31;1;2010
MA;6676195.275;25492743.75;1;2010
MA;6677302.056;25494164.21;1;2010
MA;6681118.113;25492395.4;1;2010
MA;6678707.484;25496589.33;1;2010
MA;6676879.861;25501927.45;1;2010
MA;6677808.715;25505731.06;1;2010
MP;6678915.593;25497149.42;1;2010
MA;6676908.237;25494410.31;1;2010
MA;6675097.605;25497304.15;1;2010
MA;6673979.463;25495706.89;1;2010
MA;6677487.919;25492834.66;1;2010
JK;6676931.562;25493297.83;2;2010
MA;6677379.654;25497120.92;1;2010
MA;6677526.689;25498736.6;1;2010
MA;6678420.655;25494422.51;2;2010
MA;6674376.74;25495310.59;1;2010
PP;6675571.993;25493508.15;2;2010
MA;6679788.915;25493607.5;1;2010
MA;6680300.147;25492217.06;1;2010
MA;6675051.338;25498320.27;1;2010
PP;6675740.985;25493570.07;1;2010
MA;6671839.171;25496374.15;1;2010
MA;6672013.807;25493087.58;1;2010
MA;6674594.438;25497838.76;1;2010
MA;6677831.42;25493701.86;1;2010
MA;6671304.027;25495588.8;1;2010
MA;6673411.755;25497678.46;1;2010
MA;6672372.471;25497065.49;1;2010
MA;6672993.094;25496972.64;1;2010
MA;6674647.588;25495728.68;1;2010
JK;6673322.141;25497395.97;1;2010
PP;6677116.063;25506254.41;2;2010
PP;6682413.928;25500941.12;2;2010
PP;6674335.918;25497827.58;1;2010
MA;6672025.997;25497421.23;1;2010
MP;6677378.614;25493916.72;2;2010
MP;6684312.958;25502250.51;1;2010
MA;6677202.932;25496044.52;1;2010
PP;6677305.752;25493823.86;2;2010
MA;6674389.827;25495676.45;1;2010
MA;6674047.357;25495734.85;1;2010
MA;6676772.234;25492828.33;1;2010
MA;6675739.526;25497187.63;1;2010
MA;6679747.068;25502394.95;1;2010
MA;6676081.907;25493592.77;2;2010
MA;6674594.175;25495749.31;1;2010
MA;6674703.875;25496331.39;1;2010
MA;6676877.594;25506806.03;2;2010
MA;6683540.672;25498200.04;1;2010
MA;6676443.253;25506540.99;2;2010
MA;6677483.835;25504190.78;1;2010
MA;6671401.225;25497278.04;1;2010
MA;6671595.034;25497069.02;1;2010
PP;6677597.267;25504367.48;1;2010
MA;6673812.8;25496118.22;1;2010
MA;6675106.82;25495527.63;1;2010
MA;6673797.645;25501530.49;1;2010
MA;6677828.147;25493560.86;1;2010
MA;6672744.516;25496595.9;1;2010
MA;6674954.964;25498541.34;1;2010
MA;6672811.596;25496200.59;1;2010
MA;6672746.211;25496817;1;2010
MA;6676511.055;25496526.81;1;2010
MA;6674032.391;25495703.29;1;2010
MA;6670918.814;25495293.25;1;2010
MA;6673633.403;25497859.87;1;2010
MA;6672526.185;25498109.57;1;2010
MA;6671324.416;25495601.19;1;2010
MA;6670631.87;25495797.29;1;2010
MA;6673068.958;25496768.2;1;2010
MA;6675659.239;25497675.41;1;2010
MA;6682710.616;25496996.35;1;2010
MA;6671479.63;25492763.53;1;2010
MA;6674119.181;25497213.71;1;2010
MA;6680344.103;25494525.32;1;2010
MA;6677639.674;25493417.47;1;2010
MA;6679347.879;25491899.68;1;2010
MA;6675700.648;25501750.03;1;2010
MA;6677925.749;25504738.8;1;2010
JK;6674354.833;25495941.69;1;2010
MA;6680498.132;25494819.86;1;2010
MA;6676627.784;25494401.79;1;2010
MA;6675160.497;25498157.85;1;2010
MA;6680320.809;25492238.44;1;2010
MA;6674951.452;25497930.02;1;2010
MA;6675474.917;25496843.4;1;2010
MA;6679133.836;25491672.01;1;2010
MA;6674660.677;25495335.01;1;2010
MA;6685112.477;25501588.81;2;2010
MA;6678675.942;25496076.93;2;2010
MA;6677986.132;25497981.16;1;2010
PP;6682195.487;25491558.18;1;2010
MA;6672368.26;25497058.61;1;2010
MA;6684060.087;25504570.84;1;2010
MA;6673296.491;25495888.69;1;2010
MA;6680141.064;25503904.1;2;2010
MA;6677331.992;25495185.01;1;2010
MA;6672763.417;25496955.58;1;2010
MA;6674533.336;25502791.12;1;2010
MA;6674457.962;25495778.45;1;2010
MA;6674111.121;25497377.07;1;2010
MA;6673676.683;25495456.88;2;2010
PP;6675120.059;25495535.24;1;2010
MA;6672261.07;25497219.97;1;2010
MA;6673040.784;25496630.95;1;2010
JK;6676226.511;25496647.51;2;2010
MP;6680974.681;25501065.81;2;2010
MA;6671662.561;25497382.2;1;2010
MA;6676600.704;25498296.33;1;2010
MA;6675029.443;25495483.95;1;2010
MA;6672534.616;25497297.74;1;2010
JK;6671250.528;25497489.75;1;2010
MA;6671831.295;25496345.37;1;2010
MA;6673123.736;25496594.42;1;2010
MA;6672774.744;25497428.57;1;2010
MA;6672683.011;25496944;1;2010
MP;6675060.521;25497500.41;1;2010
MP;6674671.572;25498138.64;2;2010
MA;6672976.526;25496557.85;2;2010
PP;6672206.58;25496015.78;2;2010
MA;6683782.916;25500842.57;1;2010
MA;6679790.004;25503019.09;1;2010
MA;6680869.555;25503903.03;1;2010
MP;6681678.579;25495698.71;1;2010
MA;6676833.342;25493259.78;2;2010
MA;6673164.997;25496932.4;1;2010
MA;6673115.189;25497005.96;1;2010
MA;6676899.499;25506802.37;1;2010
MA;6674583.536;25496785.35;1;2010
MA;6680206.836;25492274.92;2;2010
MA;6671887.469;25493343.59;1;2010
PP;6675448.895;25495786.45;2;2010
MA;6671782.92;25495640.34;1;2010
MA;6679487.342;25503598.68;1;2010
MA;6675142.322;25497392.86;1;2010
PP;6674955.268;25498353.2;2;2010
MA;6678242.385;25498775.95;2;2010
MA;6672446.004;25496784.07;1;2010
PP;6679390.395;25500202.19;2;2010
PP;6674825.218;25502383.99;2;2010
MA;6672112.956;25496691.08;1;2010
MA;6680226.063;25493998.53;1;2010
MA;6683448.012;25500688.61;1;2010
PP;6672985.948;25496571.57;1;2010
MA;6675390.728;25494791.52;1;2010
MA;6675083.609;25496974.34;1;2010
MA;6678360.568;25492869.26;1;2010
MA;6682786.296;25496951.02;1;2010
MP;6681637.165;25495752;1;2010
MA;6677491.011;25493365.94;1;2010
MA;6676769.781;25493539.9;1;2010
MA;6673250.739;25496558.55;1;2010
MA;6671925.473;25497439.28;1;2010
MA;6672916.631;25496463.59;1;2010
MA;6677382.886;25504227.87;2;2010
MA;6672227.231;25496961.81;1;2010
MA;6673042.996;25496538.82;1;2010
MA;6675667.503;25501845.11;1;2010
MP;6680138.551;25498143.07;2;2010
MA;6677861.578;25496843.13;1;2010
MA;6674978.024;25497353.81;1;2010
MA;6675296.62;25497861.52;1;2010
MA;6681013.96;25499819.74;1;2010
PP;6677098.008;25492879.5;1;2010
MA;6672489.935;25496648.64;1;2010
MP;6677107.765;25493432.59;1;2010
MP;6676920.949;25506618.58;1;2010
MA;6679366.796;25504210.77;2;2010
MA;6673875.082;25497216.1;1;2010
JK;6676150.921;25497092.11;1;2010
MA;6672365.682;25497303.86;1;2010
MA;6679923.402;25503095.11;1;2010
PP;6677835.926;25506694.93;2;2010
MP;6685034.646;25500342.28;2;2010
MA;6679391.343;25497592.32;1;2010
MA;6682684.739;25493337.58;1;2010
MP;6685400.388;25501579.08;1;2010
MP;6675752.492;25497615.54;2;2010
MA;6673191.265;25496841.54;1;2010
MA;6672065.853;25495962;1;2010
MA;6672364.655;25497005.68;1;2010
MA;6675210.464;25495348.37;1;2010
MP;6676748.588;25506676.85;2;2010
MA;6672544.587;25496933.19;1;2010
MA;6674864.503;25497405.28;1;2010
MA;6671756.009;25496271.59;1;2010
MP;6677198.93;25508757.73;1;2010
MA;6671375.951;25497798.17;1;2010
MA;6676985.125;25493249.18;1;2010
MA;6672439.848;25497307.62;1;2010
MA;6673476.894;25497549.39;1;2010
MA;6674976.012;25500854.34;2;2010
MP;6672661.626;25496502.34;1;2010
MA;6673001.131;25496048.75;1;2010
MP;6679209.041;25500491.89;1;2010
MA;6672498.547;25495908.86;1;2010
MA;6675191.28;25497555.49;1;2010
MA;6673954.102;25496058.9;1;2010
MA;6673076.743;25496959.09;1;2010
MA;6671456.941;25497234.32;1;2010
MA;6672483.088;25496653.85;1;2010
MA;6678781.883;25509609.41;1;2010
MA;6674333.474;25495996.37;1;2010
MA;6672128.045;25496561.53;1;2010
MA;6672760.054;25496943.67;1;2010
MA;6677702.4;25504831.63;1;2010
JK;6675854.078;25495948.3;2;2010
MP;6682398.111;25500815.51;1;2010
MA;6679099.308;25500668.34;1;2010
PP;6676807.44;25493758.91;2;2010
MA;6673143.431;25496286.61;1;2010
MA;6681060.971;25494438.54;1;2010
MA;6676858.022;25507018.78;1;2010
MA;6681171.815;25493671.65;2;2010
MA;6675222.946;25495463.07;1;2010
MP;6680472.42;25506548.97;3;2010
MA;6673402.998;25497851.84;1;2010
MA;6675937.664;25497716;2;2010
MA;6673981.856;25495719.83;1;2010
MA;6673013.889;25495710.13;1;2010
MP;6681185.781;25493637.21;2;2010
MA;6680835.715;25491761.52;1;2010
MP;6671398.105;25497274.13;1;2010
MA;6673491.221;25497890.2;1;2010
MA;6673307.431;25495556.13;1;2010
MA;6678944.396;25504504.77;1;2010
MA;6672806.355;25496192.74;1;2010
MA;6673231.194;25496937.4;1;2010
PP;6681416.483;25504349.78;2;2010
MA;6674096.092;25497640.71;1;2010
MA;6680454.076;25494389.89;1;2010
MA;6676392.172;25496962.71;1;2010
MA;6677112.134;25495987.23;1;2010
MA;6676940.064;25504145.22;1;2010
PP;6674258.059;25497437.67;2;2010
MA;6672558.44;25496168.23;1;2010
MA;6682173.34;25500861.35;2;2010
MA;6674600.327;25495324.83;1;2010
MA;6673536.969;25497880.81;1;2010
PP;6672193.911;25496423.44;2;2010
MA;6677271.602;25503065.4;2;2010
MA;6672364.661;25496510.34;2;2010
MA;6675896.737;25493591.37;1;2010
PP;6677022.926;25504204.75;1;2010
MA;6676210.484;25493575.86;1;2010
MA;6680585.842;25495006.33;1;2010
MA;6676065.002;25493596.28;1;2010
MA;6674261.149;25497440.57;1;2010
MA;6681231.732;25493040.4;1;2010
MA;6673329.499;25497837.06;1;2010
MA;6672773.811;25496770.13;1;2010
MP;6675291.441;25497228.23;2;2010
MA;6672467.768;25495619.59;1;2010
MA;6685687.452;25501640.42;1;2010
MA;6676568.316;25497987.1;1;2010
MA;6672496.026;25496420.3;1;2010
MP;6677060.044;25506354.18;2;2010
PP;6675111.629;25498130.31;1;2010
